id,label,tweet
18520,1,<user> if you are going to be a bitch and not come to the show because some bands dropped then w e more moshing room for me in that …
18521,1,<user> i was disgusted betrayed hurt and my pussy drier than a niggas skin in the winter time
18522,1,<user> <user> autocorrect its a bitch
18523,1,<user> when you hear a hoe talk shit <url>
18525,1,<user> rides into the pussy on a gym class butt scooter <url>
18527,1,<user> the fuck you looking at bitch ! swerve puts heelys into full gear glides past the bitches
18528,1,<user> teacher eyes on your own paper me bitch i only have eyes for da paper throws cash everywhere
18529,1,<user> dad why are your eyes so red ? son i smoked weed dad dad do not lie to me you were crying because you are a faggot
18530,1,<user> <user> what hoes tho ? lol
18531,1,<user> when you ate the pussy but yeen think she was gone tell anybody <emotion> <emotion> <url>
18532,1,<user> <user> bitches cant get the ios8 because they have over <number> gb of selfies cuh <emotion> <emotion> <emotion>
18533,1,<user> “ <user> “ <user> “ <user> you all females love you all a bum nigga or a jail bird ” ! ” <emotion> ️ <emotion> ️ <emotion> ️ <emotion> <emotion> <emotion> <emotion> ”
18534,1,<user> i switched up you fukin with my old bitch i am fukin with yo new bitch <emotion>
18536,1,<user> no nigga ever ask before he hit either “ <user> body counts do not matter ! yall treat all bitches the same anyway st …
18537,1,<user> sundy a old school ho tho
18538,1,<user> i hope this bitch ain t a catfish <url>
18539,1,<user> for mj fav for a bitch nigga <url>
18540,1,<user> for the real niggas fav for the bitch niggas <url>
18541,1,<user> dodging these hoes like <url>
18542,1,<user> how the fuck can some people not get atleast <number> on flappy bird i just got <number> while smoking a fuckin square
18543,1,<user> a real man gonna keep it real with his bitches lmao shut up i am not tellin u about other women mind ur business
18544,1,<user> lmao <user> nymphos are stupid go hose your pussy down you weird bitch
18545,1,<user> this bitch slow lmao <url>
18546,1,<user> <user> periods dont stop nothing but a sentence boo let me taste that pussy i bet u taste like quarters http :// t …
18547,2,<user> two stocks to turn trash into cash <url>
18548,2,<user> spring training daily takes a look at the yankees ’ outfield perhaps the al ’ deepest <url> via <user> …
18549,2,<user> yankees can jump into first place tonight if you think they will !
18550,2,<user> yankees lineup vs red sox ellsbury cf jeter ss beltran dh soriano lf teixeira 1 b mccann c solarte 3 b ichiro rf roberts 2 b t …
18551,2,<user> yankees win ! final score <number> <number>
18552,2,<user> yankees win <number> <number> on a walk off single by derek jeter ! farewell captain
18553,2,<user> <user> comes in to close out the game here in the 9 th yankees
18554,2,<user> analyzing the impact of masahiro tanaka on spring training daily brought to you by <user> <url>
18555,2,<user> ballgame over yankees win ! yanks beat the white sox in <number> innings <number> <number>
18556,2,<user> congrats to derek jeter who will start at shortstop in his 1 4 th and final all star game ! farewell captain <url>
18557,2,<user> congratulations ichiro ! that leadoff base hit in the 8 th is hit no <number> in his <user> career !
18558,2,<user> gardy goes yardy again ! he leads off the game with a hr for the second straight night and it <number> <number> yankees !
18559,2,<user> getting the field ready for today game <url>
18560,2,<user> recap in epic storybook ending derek jeter closes his last game in bronx with a walk off <url> <url>
18561,2,<user> remember when we paused an all star game to honor mariano rivera ? tbt <url>
18562,2,<user> see ya ! <user> gives the yankees a <number> <number> lead in the 1 0 th with a solo home run !
18563,2,<user> show your support during fleet week nyc with troop thanks you could be on the <user> billboard in times sq ! http :// t …
18564,2,<user> the <user> shines its lights in yankees pinstripes in honor of derek jeter farewell captain <url>
18565,2,<user> time to bounce in the bronx lets go yankees walkoff <url>
18566,2,<user> victory ! yankees outlast a <number> <number> in <number> innings eduardo nunez the hero and oh yeah first place still resides in the bronx
18567,2,<user> were you expecting anything short of fireworks in his final homestand ? farewell captain <url>
18568,2,<user> you may cry after watching the derek jeter <user> ad <url> <url>
18569,2,<user> one scout said prado is first team most underrated gives the yankees a 2 b through <number> could slide to 3 b if needed too
18570,1,<user> it ain t nothing to cut that bitch off <emotion> <emotion>
18571,1,<user> i hope lvg is homeless in a few years whilst welbeck is scoring <number> for arsenal and fucking bitches
18572,1,<user> black bitches be like boy i told you not to get my hair wet <url>
18573,1,<user> this bitch don went super saiyan <number> at walmart <url>
18574,1,<user> “ <user> <user> actually i take that back <emotion> you niggas ain t loyal im loyal fam ” nah negro nah
18575,1,<user> “ <user> <user> then how yall got here b ” stfu negro
18576,1,<user> “ <user> i need molly water and a chubby asian bitch ” same
18577,1,<user> stop being a hoe so i can love you <emotion>
18578,1,<user> you hoes ain t worth losing sleep over
18579,1,<user> <user> stop crying you pussy
18580,1,<user> these hoes ain t loyal duhh bitch she a hoe !
18581,1,<user> now a days bitches will beef w you over something that has nothing to do w them <emotion> <emotion> <emotion> <emotion> <emotion> bitch yo ugly ass wasn t a factor a …
18582,1,<user> selena mothered these hoes <url>
18583,2,<user> if i had a dollar for every time i died on flappy bird <url>
18584,1,<user> selfie game retarded <url>
18585,1,<user> alcohol is liquid truth so if a girl is a hoe when she drinks she naturally a hoe anyway
18586,0,<user> i will kill this bitch no hesitation <url>
18587,1,<user> you know all these bitches who posted pics for zeeti are in the shower like jim carey in ace ventura after he found out ei …
18588,1,<user> you either gay or straight do not talk to me bitch please <emotion>
18589,1,<user> i hate when ppl say hoes are not loyal they supposed to be ? <emotion>
18590,1,<user> dizzy bitch <emotion> <emotion>
18591,1,<user> <user> it all depends on the female dawg usually that how it is with these hoes but the genuine women fuck w …
18592,1,<user> <user> <user> yu ah hoe lmfao
18593,2,<user> listen to charlie daniels speak the truth and then enlist in the u.s. freedom army at <url> <url>
18594,1,<user> thats yo bitch she my bitch too
18595,1,<user> first thing i look at is what on a bitch feet
18596,1,<user> you bitches selfish you all want father day too ? damn lol
18597,1,<user> you all niggas ain t no killas you all niggaz some hoes
18598,1,<user> <user> <user> nigga i am just popping molly and stepping out you bowling bitch do not come at me
18599,1,<user> ain t no money or no hoe in the world can spoil it <emotion> my brothers keeper
18600,1,<user> when your teacher puts you in a group with a bunch of retards <url>
18601,1,<user> you got bitches and i do not have niggas <emotion> i want you
18602,1,<user> “ <user> fat bitch what her ? <url>
18603,1,<user> how bitch how ? <emotion> <emotion> <emotion> <url>
18604,1,<user> <emotion> <emotion> <emotion> <emotion> <emotion> <user> can you imagine tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful
18605,1,<user> <emotion> <emotion> <emotion> <emotion> <emotion> <user> i done went wit a hoe before frfr so who am i to judge
18606,1,<user> <user> na a hoe cry to yu swear she ain t fuckn off n still have a side nigga
18607,1,<user> spit da same game to hoes like da same clothes money bring power so we like a bankroll <user>
18608,1,<user> man let bosh hoe ass hit that <number>
18609,1,<user> to bad you wont hit a girl pussy <url>
18610,1,<user> you like your lunch little boy ? nah bitch look what i am eating cause of you <url>
18611,1,<user> ladies listen no nigga wants to settle down at a young age all you bitches crying about being single now will be wifed in <number> …
18612,1,<user> “ <user> worst movie you can think of ? ” fan that fucking trash netflix be posting shit that looks like a porno
18614,1,<user> awe hell nah <user> me and <user> are bad bitches come fuck with us <url>
18615,1,<user> bitches will give their pussy to the whole community but wont give a nigga a piece of gum
18616,1,<user> just because i think you are fine do not mean i want you you appealing to my eyes not my heart bitch
18617,1,<user> i got money i do not need u bitch
18618,1,<user> everybody think i get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi …
18619,1,<user> niggas these days will walk <number> miles to get some pussy <emotion>
18620,1,<user> i hate when italian ppl say olive garden isnt real italian food fuck ur grandmas roasted casserole you bitch olive garden i …
